# This is a Kurucz model F star at T_eff=7000K, [Fe/H]=-2, log10(g)=4.5,
# provided by Christy Tremonti on 1 Nov 2002.
# The original reference is Gray & Corbally, 1994, AJ 107, 742.
# There are some updates in Gray, Graham, & Hoyt 2001, AJ, 121, 2159.
# Gray's code SPECTRUM is available
#   http://www.acs.appstate.edu/dept/physics/spectrum/spectrum.html
# You can't download the models -- you have to run them.  Tremonti has
# then convolved these to something like SDSS resolution.
#
# Note that this spectrum is 0-indexed row #70 of the file:
#   $IDLSPEC2D_DIR/etc/kurucz_stds_interp.fit
# checked into idlspec2d v4_9_13.  I have converted the wavelength
# scale from vacuum to air.
#
# Eventually, Tremonti has suggested that we switch to the empirical
# spectra from STELIB.  See http://webast.ast.obs-mip.fr/stelib
#
 8480.0880  2.39545e+06
 8482.0408  2.39441e+06
 8483.9941  2.39398e+06
 8485.9479  2.39266e+06
 8487.9021  2.39003e+06
 8489.8567  2.38602e+06
 8491.8118  2.38053e+06
 8493.7673  2.37295e+06
 8495.7233  2.35547e+06
 8497.6798  2.32296e+06
 8499.6367  2.31449e+06
 8501.5940  2.30695e+06
 8503.5518  2.30880e+06
 8505.5101  2.32945e+06
 8507.4688  2.34689e+06
 8509.4279  2.35778e+06
 8511.3875  2.36492e+06
 8513.3476  2.36908e+06
 8515.3081  2.37403e+06
 8517.2690  2.37755e+06
 8519.2304  2.37701e+06
 8521.1923  2.37603e+06
 8523.1546  2.37525e+06
 8525.1174  2.37327e+06
 8527.0806  2.37000e+06
 8529.0442  2.36690e+06
 8531.0084  2.36238e+06
 8532.9729  2.35602e+06
 8534.9380  2.34788e+06
 8536.9034  2.33764e+06
 8538.8694  2.31718e+06
 8540.8357  2.25109e+06
 8542.8026  2.20727e+06
 8544.7699  2.23010e+06
 8546.7376  2.25244e+06
 8548.7058  2.28543e+06
 8550.6744  2.30885e+06
 8552.6435  2.32336e+06
 8554.6131  2.33317e+06
 8556.5831  2.34009e+06
 8558.5536  2.34654e+06
 8560.5245  2.35085e+06
 8562.4958  2.35204e+06
 8564.4677  2.35303e+06
 8566.4399  2.35394e+06
 8568.4127  2.35409e+06
 8570.3859  2.35343e+06
 8572.3595  2.35206e+06
 8574.3336  2.34999e+06
 8576.3081  2.34707e+06
 8578.2831  2.34334e+06
 8580.2586  2.33860e+06
 8582.2345  2.33277e+06
 8584.2109  2.32580e+06
 8586.1877  2.31726e+06
 8588.1650  2.30664e+06
 8590.1427  2.29308e+06
 8592.1209  2.27493e+06
 8594.0995  2.24818e+06
 8596.0786  2.20432e+06
 8598.0582  2.16408e+06
 8600.0382  2.18490e+06
 8602.0187  2.23154e+06
 8603.9996  2.26122e+06
 8605.9810  2.27934e+06
 8607.9628  2.29211e+06
 8609.9451  2.30095e+06
 8611.9279  2.30736e+06
 8613.9111  2.31404e+06
 8615.8947  2.31843e+06
 8617.8788  2.32151e+06
 8619.8634  2.32368e+06
 8621.8485  2.32505e+06
 8623.8339  2.32596e+06
 8625.8199  2.32618e+06
 8627.8063  2.32582e+06
 8629.7932  2.32501e+06
 8631.7805  2.32375e+06
 8633.7683  2.32211e+06
 8635.7565  2.32018e+06
 8637.7452  2.31766e+06
 8639.7343  2.31456e+06
 8641.7239  2.31079e+06
 8643.7140  2.30618e+06
 8645.7045  2.30051e+06
 8647.6955  2.29367e+06
 8649.6870  2.28605e+06
 8651.6789  2.27682e+06
 8653.6712  2.26505e+06
 8655.6640  2.25016e+06
 8657.6573  2.22931e+06
 8659.6511  2.18247e+06
 8661.6453  2.09208e+06
 8663.6399  2.04878e+06
 8665.6350  2.06078e+06
 8667.6306  2.12603e+06
 8669.6266  2.18103e+06
 8671.6231  2.21226e+06
 8673.6201  2.23150e+06
 8675.6175  2.24569e+06
 8677.6154  2.25748e+06
 8679.6137  2.26528e+06
 8681.6125  2.27178e+06
 8683.6117  2.27670e+06
 8685.6114  2.27799e+06
 8687.6116  2.27181e+06
 8689.6123  2.27494e+06
 8691.6133  2.28470e+06
 8693.6149  2.28680e+06
 8695.6169  2.28734e+06
 8697.6194  2.28747e+06
 8699.6223  2.28697e+06
 8701.6257  2.28678e+06
 8703.6296  2.28625e+06
 8705.6339  2.28549e+06
 8707.6387  2.28433e+06
 8709.6440  2.28266e+06
 8711.6497  2.28092e+06
 8713.6558  2.27921e+06
 8715.6625  2.27701e+06
 8717.6696  2.27413e+06
 8719.6771  2.27170e+06
 8721.6851  2.26897e+06
 8723.6936  2.26557e+06
 8725.7026  2.26153e+06
 8727.7120  2.25664e+06
 8729.7218  2.25111e+06
 8731.7322  2.24445e+06
 8733.7430  2.23600e+06
 8735.7542  2.22562e+06
 8737.7659  2.21423e+06
 8739.7781  2.19947e+06
 8741.7908  2.17923e+06
 8743.8039  2.15224e+06
 8745.8174  2.11066e+06
 8747.8315  2.03673e+06
 8749.8460  1.95087e+06
 8751.8610  1.97391e+06
 8753.8764  2.06436e+06
 8755.8923  2.12255e+06
 8757.9086  2.15569e+06
 8759.9255  2.17725e+06
 8761.9427  2.19199e+06
 8763.9605  2.20278e+06
 8765.9787  2.21209e+06
 8767.9974  2.21918e+06
 8770.0165  2.22449e+06
 8772.0361  2.22809e+06
 8774.0562  2.23070e+06
 8776.0768  2.23341e+06
 8778.0978  2.23524e+06
 8780.1192  2.23640e+06
 8782.1412  2.23726e+06
 8784.1636  2.23783e+06
 8786.1865  2.23813e+06
 8788.2098  2.23791e+06
 8790.2336  2.23703e+06
 8792.2579  2.23600e+06
 8794.2826  2.23568e+06
 8796.3078  2.23614e+06
 8798.3334  2.23569e+06
 8800.3596  2.23493e+06
 8802.3862  2.23354e+06
 8804.4132  2.22572e+06
 8806.4408  2.20998e+06
 8808.4688  2.21820e+06
 8810.4972  2.22780e+06
 8812.5262  2.22746e+06
 8814.5556  2.22570e+06
 8816.5854  2.22404e+06
 8818.6158  2.22209e+06
 8820.6466  2.21983e+06
 8822.6778  2.21502e+06
 8824.7096  2.21149e+06
 8826.7418  2.21237e+06
 8828.7745  2.21067e+06
 8830.8076  2.20767e+06
 8832.8412  2.20428e+06
 8834.8753  2.20048e+06
 8836.9098  2.19615e+06
 8838.9449  2.19145e+06
 8840.9803  2.18620e+06
 8843.0163  2.17954e+06
 8845.0527  2.17117e+06
 8847.0896  2.16117e+06
 8849.1270  2.14948e+06
 8851.1648  2.13452e+06
 8853.2031  2.11482e+06
 8855.2419  2.08753e+06
 8857.2811  2.04566e+06
 8859.3208  1.97085e+06
 8861.3610  1.84913e+06
 8863.4016  1.81053e+06
 8865.4427  1.92019e+06
 8867.4843  2.01365e+06
 8869.5264  2.06496e+06
 8871.5689  2.09509e+06
 8873.6119  2.11491e+06
 8875.6554  2.12926e+06
 8877.6993  2.14008e+06
 8879.7437  2.14828e+06
 8881.7886  2.15450e+06
 8883.8339  2.15933e+06
 8885.8798  2.16308e+06
 8887.9261  2.16574e+06
 8889.9728  2.16754e+06
 8892.0201  2.16859e+06
 8894.0678  2.16995e+06
 8896.1159  2.17117e+06
 8898.1646  2.17173e+06
 8900.2137  2.17200e+06
 8902.2633  2.17208e+06
 8904.3134  2.17199e+06
 8906.3639  2.17176e+06
 8908.4149  2.17133e+06
 8910.4664  2.17049e+06
 8912.5184  2.16974e+06
 8914.5708  2.16948e+06
 8916.6237  2.16884e+06
 8918.6771  2.16791e+06
 8920.7309  2.16695e+06
 8922.7852  2.16581e+06
 8924.8400  2.16150e+06
 8926.8953  2.15241e+06
 8928.9510  2.15607e+06
 8931.0072  2.16136e+06
 8933.0639  2.16110e+06
 8935.1211  2.16000e+06
 8937.1787  2.15886e+06
 8939.2368  2.15762e+06
 8941.2954  2.15598e+06
 8943.3544  2.15425e+06
 8945.4140  2.15325e+06
 8947.4740  2.15226e+06
 8949.5344  2.15100e+06
 8951.5954  2.14981e+06
 8953.6568  2.14855e+06
 8955.7187  2.14714e+06
 8957.7811  2.14564e+06
 8959.8439  2.14405e+06
 8961.9073  2.14239e+06
 8963.9711  2.14056e+06
 8966.0353  2.13853e+06
 8968.1001  2.13674e+06
 8970.1653  2.13501e+06
 8972.2310  2.13298e+06
 8974.2972  2.13069e+06
 8976.3638  2.12815e+06
 8978.4310  2.12549e+06
 8980.4986  2.12265e+06
 8982.5667  2.11955e+06
 8984.6352  2.11613e+06
 8986.7043  2.11237e+06
 8988.7738  2.10818e+06
 8990.8438  2.10340e+06
 8992.9142  2.09774e+06
 8994.9852  2.09066e+06
 8997.0566  2.07975e+06
 8999.1285  2.06390e+06
 9001.2008  2.05479e+06
 9003.2737  2.04239e+06
 9005.3470  2.02007e+06
 9007.4208  1.98829e+06
 9009.4951  1.93774e+06
 9011.5699  1.83911e+06
 9013.6451  1.67401e+06
 9015.7208  1.64465e+06
 9017.7970  1.80301e+06
 9019.8737  1.91614e+06
 9021.9508  1.97165e+06
 9024.0284  2.00424e+06
 9026.1066  2.02638e+06
 9028.1851  2.04189e+06
 9030.2642  2.05289e+06
 9032.3437  2.06107e+06
 9034.4238  2.06749e+06
 9036.5043  2.07232e+06
 9038.5852  2.07599e+06
 9040.6667  2.07863e+06
 9042.7486  2.08059e+06
 9044.8311  2.08209e+06
 9046.9139  2.08320e+06
 9048.9973  2.08397e+06
 9051.0812  2.08446e+06
 9053.1655  2.08491e+06
 9055.2503  2.08514e+06
 9057.3356  2.08449e+06
 9059.4214  2.07638e+06
 9061.5077  2.06056e+06
 9063.5944  2.06978e+06
 9065.6816  2.08190e+06
 9067.7693  2.08305e+06
 9069.8575  2.08241e+06
 9071.9461  2.08168e+06
 9074.0353  2.08066e+06
 9076.1249  2.07700e+06
 9078.2150  2.07138e+06
 9080.3056  2.07450e+06
 9082.3967  2.07703e+06
 9084.4882  2.07594e+06
 9086.5802  2.06899e+06
 9088.6727  2.06030e+06
 9090.7657  2.06646e+06
 9092.8592  2.05800e+06
 9094.9532  2.04163e+06
 9097.0476  2.05904e+06
 9099.1425  2.06835e+06
 9101.2379  2.06811e+06
 9103.3338  2.06710e+06
 9105.4302  2.06589e+06
 9107.5270  2.06462e+06
 9109.6244  2.05955e+06
 9111.7222  2.05171e+06
 9113.8205  2.05655e+06
 9115.9193  2.05929e+06
 9118.0185  2.05798e+06
 9120.1183  2.05758e+06
 9122.2185  2.05693e+06
 9124.3192  2.05584e+06
 9126.4204  2.05470e+06
 9128.5221  2.05357e+06
 9130.6243  2.05237e+06
 9132.7269  2.05118e+06
 9134.8301  2.05000e+06
 9136.9337  2.04876e+06
 9139.0378  2.04760e+06
 9141.1424  2.04640e+06
 9143.2475  2.04513e+06
 9145.3530  2.04369e+06
 9147.4591  2.04221e+06
 9149.5656  2.04118e+06
 9151.6726  2.04006e+06
 9153.7801  2.03874e+06
 9155.8881  2.03739e+06
 9157.9966  2.03605e+06
 9160.1055  2.03469e+06
 9162.2150  2.03321e+06
 9164.3249  2.03168e+06
 9166.4353  2.03035e+06
 9168.5462  2.02894e+06
 9170.6576  2.02732e+06
 9172.7695  2.02554e+06
 9174.8818  2.02394e+06
 9176.9947  2.02240e+06
 9179.1080  2.02070e+06
 9181.2218  2.01887e+06
 9183.3361  2.01693e+06
 9185.4509  2.01496e+06
 9187.5662  2.01277e+06
 9189.6820  2.01045e+06
 9191.7982  2.00793e+06
 9193.9150  2.00517e+06
 9196.0322  2.00207e+06
 9198.1499  1.99851e+06
 9200.2681  1.99475e+06
 9202.3868  1.99079e+06
 9204.5060  1.98622e+06
 9206.6256  1.98061e+06
 9208.7458  1.97314e+06
 9210.8664  1.95923e+06
 9212.9876  1.93526e+06
 9215.1092  1.93906e+06
 9217.2313  1.92423e+06
 9219.3539  1.90212e+06
 9221.4770  1.87272e+06
 9223.6006  1.82167e+06
 9225.7246  1.71987e+06
 9227.8492  1.51574e+06
 9229.9742  1.49670e+06
 9232.0998  1.70081e+06
 9234.2258  1.80880e+06
 9236.3523  1.85610e+06
 9238.4793  1.88554e+06
 9240.6068  1.91276e+06
 9242.7348  1.92655e+06
 9244.8632  1.93590e+06
 9246.9922  1.94575e+06
 9249.1216  1.95252e+06
 9251.2516  1.95710e+06
 9253.3820  1.95991e+06
 9255.5129  1.96036e+06
 9257.6443  1.96364e+06
 9259.7762  1.96540e+06
 9261.9086  1.96580e+06
 9264.0415  1.96702e+06
 9266.1749  1.96709e+06
 9268.3088  1.96893e+06
 9270.4431  1.96937e+06
 9272.5780  1.96932e+06
 9274.7133  1.96916e+06
 9276.8492  1.96886e+06
 9278.9855  1.96843e+06
 9281.1223  1.96792e+06
 9283.2596  1.96731e+06
 9285.3974  1.96666e+06
 9287.5357  1.96598e+06
 9289.6745  1.96503e+06
 9291.8138  1.96433e+06
 9293.9536  1.96361e+06
 9296.0938  1.96276e+06
 9298.2346  1.96193e+06
 9300.3758  1.96117e+06
 9302.5176  1.96027e+06
 9304.6598  1.95934e+06
 9306.8025  1.95839e+06
 9308.9458  1.95739e+06
 9311.0895  1.95641e+06
 9313.2337  1.95554e+06
 9315.3784  1.95455e+06
 9317.5236  1.95291e+06
 9319.6693  1.95216e+06
 9321.8155  1.95155e+06
 9323.9622  1.95048e+06
 9326.1093  1.94952e+06
 9328.2570  1.94852e+06
 9330.4052  1.94751e+06
 9332.5538  1.94641e+06
 9334.7030  1.94531e+06
 9336.8526  1.94439e+06
 9339.0028  1.94336e+06
 9341.1534  1.94230e+06
 9343.3045  1.94117e+06
 9345.4562  1.94015e+06
 9347.6083  1.93891e+06
 9349.7609  1.93734e+06
 9351.9140  1.93647e+06
 9354.0677  1.93561e+06
 9356.2218  1.93454e+06
 9358.3764  1.93317e+06
 9360.5315  1.93200e+06
 9362.6871  1.93094e+06
 9364.8432  1.93022e+06
 9366.9997  1.92919e+06
 9369.1568  1.92810e+06
 9371.3144  1.92675e+06
 9373.4725  1.92546e+06
 9375.6311  1.92480e+06
 9377.7901  1.92374e+06
 9379.9497  1.92261e+06
 9382.1098  1.92153e+06
 9384.2704  1.92042e+06
 9386.4314  1.91919e+06
 9388.5930  1.91804e+06
 9390.7550  1.91708e+06
 9392.9176  1.91563e+06
 9395.0807  1.91479e+06
 9397.2442  1.91390e+06
 9399.4083  1.91269e+06
 9401.5728  1.91130e+06
 9403.7379  1.90189e+06
 9405.9034  1.87929e+06
 9408.0694  1.90262e+06
 9410.2360  1.90676e+06
 9412.4030  1.90247e+06
 9414.5706  1.89709e+06
 9416.7386  1.90172e+06
 9418.9072  1.90272e+06
 9421.0762  1.90057e+06
 9423.2457  1.89995e+06
 9425.4158  1.89952e+06
 9427.5863  1.89837e+06
 9429.7574  1.89712e+06
 9431.9289  1.89573e+06
 9434.1009  1.89491e+06
 9436.2735  1.89325e+06
 9438.4465  1.89148e+06
 9440.6200  1.89137e+06
 9442.7941  1.88922e+06
 9444.9686  1.88810e+06
 9447.1437  1.88788e+06
 9449.3192  1.88712e+06
 9451.4953  1.88598e+06
 9453.6718  1.88468e+06
 9455.8488  1.88355e+06
 9458.0264  1.88243e+06
 9460.2044  1.88121e+06
 9462.3830  1.87980e+06
 9464.5620  1.87863e+06
 9466.7416  1.87753e+06
 9468.9217  1.87628e+06
 9471.1022  1.87503e+06
 9473.2833  1.87373e+06
 9475.4648  1.87243e+06
 9477.6469  1.87113e+06
 9479.8295  1.86976e+06
 9482.0125  1.86837e+06
 9484.1961  1.86694e+06
 9486.3802  1.86547e+06
 9488.5648  1.86400e+06
 9490.7498  1.86245e+06
 9492.9354  1.86083e+06
 9495.1215  1.85912e+06
 9497.3081  1.85735e+06
 9499.4952  1.85548e+06
 9501.6828  1.85344e+06
 9503.8709  1.85106e+06
 9506.0595  1.84868e+06
 9508.2486  1.84649e+06
 9510.4382  1.84381e+06
 9512.6283  1.84071e+06
 9514.8190  1.83762e+06
 9517.0101  1.83423e+06
 9519.2017  1.83018e+06
 9521.3939  1.82547e+06
 9523.5865  1.81995e+06
 9525.7796  1.81299e+06
 9527.9733  1.80446e+06
 9530.1675  1.79438e+06
 9532.3621  1.78165e+06
 9534.5573  1.76500e+06
 9536.7530  1.74233e+06
 9538.9491  1.70787e+06
 9541.1458  1.64519e+06
 9543.3430  1.51350e+06
 9545.5407  1.33606e+06
 9547.7389  1.43076e+06
 9549.9376  1.59979e+06
 9552.1368  1.68209e+06
 9554.3365  1.72285e+06
 9556.5368  1.74738e+06
 9558.7375  1.76385e+06
 9560.9387  1.77619e+06
 9563.1405  1.78506e+06
 9565.3427  1.79190e+06
 9567.5455  1.79713e+06
 9569.7488  1.80002e+06
 9571.9526  1.80366e+06
 9574.1568  1.80603e+06
 9576.3616  1.80772e+06
 9578.5669  1.80898e+06
 9580.7727  1.80988e+06
 9582.9791  1.81051e+06
 9585.1859  1.81089e+06
 9587.3932  1.81119e+06
 9589.6010  1.81132e+06
 9591.8094  1.81119e+06
 9594.0183  1.81094e+06
 9596.2276  1.81071e+06
 9598.4375  1.81030e+06
 9600.6479  1.80884e+06
 9602.8588  1.80404e+06
 9605.0702  1.80707e+06
 9607.2821  1.80772e+06
 9609.4945  1.80730e+06
 9611.7074  1.80665e+06
 9613.9209  1.80591e+06
 9616.1348  1.80512e+06
 9618.3493  1.80220e+06
 9620.5642  1.79209e+06
 9622.7797  1.79939e+06
 9624.9957  1.80101e+06
 9627.2122  1.79965e+06
 9629.4292  1.79991e+06
 9631.6467  1.79896e+06
 9633.8648  1.79794e+06
 9636.0833  1.79719e+06
 9638.3024  1.79612e+06
 9640.5219  1.79527e+06
 9642.7420  1.79452e+06
 9644.9626  1.79354e+06
 9647.1837  1.79238e+06
 9649.4053  1.79072e+06
 9651.6274  1.79027e+06
 9653.8500  1.78943e+06
 9656.0732  1.78520e+06
 9658.2968  1.76943e+06
 9660.5210  1.78174e+06
 9662.7457  1.78576e+06
 9664.9709  1.78482e+06
 9667.1966  1.78387e+06
 9669.4228  1.78285e+06
 9671.6495  1.78169e+06
 9673.8768  1.78076e+06
 9676.1045  1.77974e+06
 9678.3328  1.77871e+06
 9680.5616  1.77743e+06
 9682.7909  1.77677e+06
 9685.0207  1.77587e+06
 9687.2510  1.77476e+06
 9689.4818  1.77347e+06
 9691.7132  1.77263e+06
 9693.9451  1.77181e+06
 9696.1774  1.77088e+06
 9698.4103  1.76988e+06
 9700.6437  1.76889e+06
 9702.8776  1.76788e+06
 9705.1121  1.76687e+06
 9707.3470  1.76591e+06
 9709.5825  1.76492e+06
 9711.8185  1.76391e+06
 9714.0550  1.76293e+06
 9716.2920  1.76192e+06
 9718.5295  1.76090e+06
 9720.7675  1.75990e+06
 9723.0061  1.75885e+06
 9725.2452  1.75788e+06
 9727.4847  1.75687e+06
 9729.7248  1.75587e+06
 9731.9655  1.75488e+06
 9734.2066  1.75380e+06
 9736.4482  1.75156e+06
 9738.6904  1.74757e+06
 9740.9331  1.74986e+06
 9743.1763  1.74971e+06
 9745.4200  1.74872e+06
 9747.6642  1.74771e+06
 9749.9090  1.74702e+06
 9752.1542  1.74582e+06
 9754.4000  1.74486e+06
 9756.6463  1.74403e+06
 9758.8931  1.74301e+06
 9761.1405  1.74195e+06
 9763.3883  1.74059e+06
 9765.6367  1.73986e+06
 9767.8856  1.73885e+06
 9770.1350  1.73793e+06
 9772.3849  1.73702e+06
 9774.6353  1.73604e+06
 9776.8863  1.73503e+06
 9779.1378  1.73403e+06
 9781.3898  1.73299e+06
 9783.6423  1.73188e+06
 9785.8953  1.73083e+06
 9788.1489  1.72986e+06
 9790.4029  1.72897e+06
 9792.6575  1.72799e+06
 9794.9126  1.72695e+06
 9797.1683  1.72584e+06
 9799.4244  1.72484e+06
 9801.6811  1.72392e+06
 9803.9383  1.72303e+06
 9806.1960  1.72203e+06
 9808.4542  1.72101e+06
 9810.7129  1.71996e+06
 9812.9722  1.71900e+06
 9815.2320  1.71805e+06
 9817.4923  1.71705e+06
 9819.7531  1.71596e+06
 9822.0145  1.71484e+06
 9824.2763  1.71402e+06
 9826.5387  1.71299e+06
 9828.8017  1.71199e+06
 9831.0651  1.71105e+06
 9833.3290  1.71002e+06
 9835.5935  1.70902e+06
 9837.8585  1.70809e+06
 9840.1240  1.70708e+06
 9842.3901  1.70607e+06
 9844.6566  1.70513e+06
 9846.9237  1.70413e+06
 9849.1913  1.70313e+06
 9851.4594  1.70188e+06
 9853.7281  1.70016e+06
 9855.9973  1.69928e+06
 9858.2670  1.69852e+06
 9860.5372  1.69730e+06
 9862.8079  1.69642e+06
 9865.0792  1.69584e+06
 9867.3510  1.69483e+06
 9869.6233  1.69385e+06
 9871.8961  1.69285e+06
 9874.1695  1.69188e+06
 9876.4433  1.69089e+06
 9878.7177  1.68989e+06
 9880.9927  1.68880e+06
 9883.2681  1.68786e+06
 9885.5441  1.68687e+06
 9887.8206  1.68536e+06
 9890.0976  1.68261e+06
 9892.3752  1.68293e+06
 9894.6532  1.68285e+06
 9896.9318  1.68172e+06
 9899.2110  1.68002e+06
 9901.4906  1.67963e+06
 9903.7708  1.67882e+06
 9906.0515  1.67781e+06
 9908.3327  1.67686e+06
 9910.6144  1.67582e+06
 9912.8967  1.67465e+06
 9915.1795  1.67353e+06
 9917.4628  1.67276e+06
 9919.7467  1.67186e+06
 9922.0311  1.67084e+06
 9924.3160  1.66981e+06
 9926.6014  1.66880e+06
 9928.8873  1.66748e+06
 9931.1738  1.66513e+06
 9933.4608  1.66529e+06
 9935.7484  1.66465e+06
 9938.0364  1.66359e+06
 9940.3250  1.66240e+06
 9942.6141  1.66137e+06
 9944.9038  1.66049e+06
 9947.1939  1.65949e+06
 9949.4846  1.65837e+06
 9951.7759  1.65726e+06
 9954.0676  1.65626e+06
 9956.3599  1.65516e+06
 9958.6527  1.65409e+06
 9960.9460  1.65300e+06
 9963.2399  1.65194e+06
 9965.5343  1.65084e+06
 9967.8292  1.64966e+06
 9970.1247  1.64849e+06
 9972.4206  1.64739e+06
 9974.7171  1.64620e+06
 9977.0142  1.64497e+06
 9979.3117  1.64378e+06
 9981.6098  1.64253e+06
 9983.9084  1.64124e+06
 9986.2076  1.63988e+06
 9988.5073  1.63858e+06
 9990.8075  1.63717e+06
 9993.1082  1.63560e+06
 9995.4095  1.63386e+06
 9997.7113  1.63153e+06
10000.0136  1.63062e+06
10002.3165  1.62904e+06
10004.6199  1.62711e+06
10006.9238  1.62504e+06
10009.2282  1.62283e+06
10011.5332  1.62047e+06
10013.8387  1.61793e+06
10016.1448  1.61516e+06
10018.4514  1.61204e+06
10020.7585  1.60845e+06
10023.0661  1.60432e+06
10025.3743  1.59944e+06
10027.6830  1.59343e+06
10029.9922  1.58631e+06
10032.3020  1.57784e+06
10034.6123  1.56694e+06
10036.9231  1.55282e+06
10039.2344  1.53373e+06
10041.5463  1.50532e+06
10043.8588  1.45436e+06
10046.1717  1.34825e+06
10048.4852  1.18058e+06
10050.7992  1.21192e+06
10053.1138  1.37557e+06
10055.4289  1.46423e+06
10057.7445  1.50643e+06
10060.0606  1.53036e+06
10062.3773  1.54617e+06
10064.6946  1.55767e+06
10067.0123  1.56603e+06
10069.3306  1.57225e+06
10071.6494  1.57722e+06
10073.9688  1.58104e+06
10076.2887  1.58382e+06
10078.6091  1.58591e+06
10080.9301  1.58749e+06
10083.2515  1.58861e+06
10085.5736  1.58940e+06
10087.8961  1.58999e+06
10090.2192  1.59040e+06
10092.5429  1.59067e+06
10094.8670  1.59081e+06
10097.1917  1.59081e+06
10099.5170  1.59070e+06
10101.8427  1.59048e+06
10104.1691  1.59017e+06
10106.4959  1.58978e+06
10108.8233  1.58933e+06
10111.1512  1.58883e+06
10113.4797  1.58828e+06
10115.8086  1.58769e+06
10118.1382  1.58706e+06
10120.4682  1.58639e+06
10122.7988  1.58570e+06
10125.1300  1.58500e+06
10127.4616  1.58427e+06
10129.7938  1.58353e+06
10132.1266  1.58277e+06
10134.4599  1.58199e+06
10136.7937  1.58121e+06
10139.1281  1.58041e+06
10141.4629  1.57961e+06
10143.7984  1.57879e+06
10146.1344  1.57797e+06
10148.4709  1.57714e+06
10150.8079  1.57630e+06
10153.1455  1.57546e+06
10155.4836  1.57461e+06
10157.8223  1.57376e+06
10160.1615  1.57290e+06
10162.5012  1.57204e+06
10164.8415  1.57117e+06
10167.1823  1.57030e+06
10169.5237  1.56943e+06
10171.8656  1.56855e+06
10174.2080  1.56768e+06
10176.5510  1.56680e+06
10178.8945  1.56591e+06
10181.2385  1.56503e+06
10183.5831  1.56414e+06
10185.9283  1.56326e+06
10188.2739  1.56237e+06
10190.6202  1.56148e+06
10192.9669  1.56059e+06
10195.3142  1.55970e+06
10197.6620  1.55880e+06
10200.0104  1.55791e+06
10202.3593  1.55702e+06
10204.7088  1.55612e+06
10207.0588  1.55522e+06
10209.4093  1.55433e+06
10211.7604  1.55343e+06
10214.1120  1.55253e+06
10216.4642  1.55164e+06
10218.8169  1.55074e+06
10221.1701  1.54984e+06
10223.5239  1.54894e+06
10225.8783  1.54804e+06
10228.2331  1.54715e+06
10230.5885  1.54625e+06
10232.9445  1.54535e+06
10235.3010  1.54445e+06
10237.6580  1.54355e+06
10240.0156  1.54265e+06
10242.3738  1.54175e+06
10244.7324  1.54085e+06
10247.0916  1.53996e+06
10249.4514  1.53907e+06
10251.8117  1.53832e+06
10254.1725  1.53751e+06
10256.5339  1.53661e+06
10258.8959  1.53571e+06
10261.2583  1.53480e+06
10263.6214  1.53390e+06
10265.9849  1.53300e+06
10268.3490  1.53209e+06
10270.7137  1.53119e+06
10273.0789  1.53029e+06
10275.4446  1.52938e+06
10277.8109  1.52848e+06
10280.1777  1.52758e+06
10282.5451  1.52668e+06
10284.9130  1.52578e+06
10287.2815  1.52488e+06
10289.6505  1.52398e+06
10292.0201  1.52308e+06
10294.3902  1.52218e+06
10296.7608  1.52129e+06
10299.1320  1.52039e+06
10301.5038  1.51949e+06
10303.8761  1.51860e+06
10306.2489  1.51770e+06
10308.6223  1.51680e+06
10310.9962  1.51591e+06
10313.3707  1.51501e+06
10315.7457  1.51412e+06
10318.1213  1.51322e+06
10320.4974  1.51233e+06
10322.8740  1.51144e+06
10325.2513  1.51055e+06
10327.6290  1.50965e+06
10330.0073  1.50876e+06
10332.3862  1.50787e+06
10334.7656  1.50698e+06
10337.1455  1.50609e+06
10339.5260  1.50520e+06
10341.9071  1.50431e+06
10344.2886  1.50342e+06
10346.6708  1.50253e+06
10349.0535  1.50164e+06
10351.4367  1.50076e+06
10353.8205  1.49987e+06
10356.2048  1.49898e+06
10358.5897  1.49810e+06
10360.9752  1.49721e+06
10363.3611  1.49633e+06
10365.7477  1.49544e+06
10368.1348  1.49456e+06
10370.5224  1.49367e+06
10372.9106  1.49279e+06
10375.2993  1.49191e+06
10377.6886  1.49102e+06
10380.0784  1.49014e+06
10382.4688  1.48926e+06
10384.8597  1.48838e+06
10387.2512  1.48750e+06
10389.6433  1.48662e+06
10392.0358  1.48574e+06
10394.4290  1.48486e+06
10396.8227  1.48398e+06
10399.2169  1.48310e+06
10401.6117  1.48222e+06
10404.0070  1.48134e+06
10406.4029  1.48047e+06
10408.7994  1.47959e+06
10411.1964  1.47871e+06
10413.5939  1.47784e+06
10415.9920  1.47696e+06
10418.3907  1.47609e+06
10420.7899  1.47521e+06
10423.1896  1.47434e+06
10425.5899  1.47346e+06
10427.9908  1.47259e+06
10430.3922  1.47172e+06
10432.7942  1.47085e+06
10435.1967  1.46997e+06
10437.5998  1.46910e+06
10440.0034  1.46823e+06
10442.4076  1.46736e+06
10444.8123  1.46649e+06
10447.2176  1.46562e+06
10449.6235  1.46475e+06
10452.0299  1.46388e+06
10454.4368  1.46301e+06
10456.8443  1.46215e+06
10459.2524  1.46128e+06
10461.6610  1.46041e+06
10464.0702  1.45955e+06
10466.4799  1.45868e+06
10468.8902  1.45781e+06
10471.3010  1.45695e+06
10473.7124  1.45608e+06
10476.1243  1.45522e+06
10478.5368  1.45436e+06
10480.9499  1.45349e+06
