az	el
162	60
164	60
166	60
168	60
170	60
172	60
174	60
176	60
178	60
180	60
-180	62
-178	62
-176	62
-174	62
-172	62
-170	62
-168	62
-166	62
-164	62
-162	62
-160	62
-158	62
-156	62
-154	62
-152	62
-150	62
-148	62
-146	62
-144	62
-142	62
-140	62
-138	62
-136	62
-134	62
-132	62
-130	62
-128	62
-126	62
-124	62
-122	62
-120	62
-118	62
-116	62
-114	62
-112	62
-110	62
-108	62
-106	62
-104	62
-102	62
-100	62
-98	62
-96	62
-94	62
-92	62
-90	62
-88	62
-86	62
-84	62
-82	62
-80	62
-78	62
-76	62
-74	62
-72	62
-70	62
-68	62
-66	62
-64	62
-62	62
-60	62
-58	62
-56	62
-54	62
-52	62
-50	62
-48	62
-46	62
-44	62
-42	62
-40	62
-38	62
-36	62
-34	62
-32	62
-30	62
-28	62
-26	62
-24	62
-22	62
-20	62
-18	62
-16	62
-14	62
-12	62
-10	62
-8	62
-6	62
-4	62
-2	62
0	62
2	62
4	62
6	62
8	62
10	62
12	62
14	62
16	62
18	62
20	62
22	62
24	62
26	62
28	62
30	62
32	62
34	62
36	62
38	62
40	62
42	62
44	62
46	62
48	62
50	62
52	62
54	62
56	62
58	62
60	62
62	62
64	62
66	62
68	62
70	62
72	62
74	62
76	62
78	62
80	62
82	62
84	62
86	62
88	62
90	62
92	62
94	62
96	62
98	62
100	62
102	62
104	62
106	62
108	62
110	62
112	62
114	62
116	62
118	62
120	62
122	62
124	62
126	62
128	62
130	62
132	62
134	62
136	62
138	62
140	62
142	62
144	62
146	62
148	62
150	62
152	62
154	62
156	62
158	62
160	62
162	62
164	62
166	62
168	62
170	62
172	62
174	62
176	62
178	62
180	62
-180	64
-178	64
-176	64
-174	64
-172	64
-170	64
-168	64
-166	64
-164	64
-162	64
-160	64
-158	64
-156	64
-154	64
-152	64
-150	64
-148	64
-146	64
-144	64
-142	64
-140	64
-138	64
-136	64
-134	64
-132	64
-130	64
-128	64
-126	64
-124	64
-122	64
-120	64
-118	64
-116	64
-114	64
-112	64
-110	64
-108	64
-106	64
-104	64
-102	64
-100	64
-98	64
-96	64
-94	64
-92	64
-90	64
-88	64
-86	64
-84	64
-82	64
-80	64
-78	64
-76	64
-74	64
-72	64
-70	64
-68	64
-66	64
-64	64
-62	64
-60	64
-58	64
-56	64
-54	64
-52	64
-50	64
-48	64
-46	64
-44	64
-42	64
-40	64
-38	64
-36	64
-34	64
-32	64
-30	64
-28	64
-26	64
-24	64
-22	64
-20	64
-18	64
-16	64
-14	64
-12	64
-10	64
-8	64
-6	64
-4	64
-2	64
0	64
2	64
4	64
6	64
8	64
10	64
12	64
14	64
16	64
18	64
20	64
22	64
24	64
26	64
28	64
30	64
32	64
34	64
36	64
38	64
40	64
42	64
44	64
46	64
48	64
50	64
52	64
54	64
56	64
58	64
60	64
62	64
64	64
66	64
68	64
70	64
72	64
74	64
76	64
78	64
80	64
82	64
84	64
86	64
88	64
90	64
92	64
94	64
96	64
98	64
100	64
102	64
104	64
106	64
108	64
110	64
112	64
114	64
116	64
118	64
120	64
122	64
124	64
126	64
128	64
130	64
132	64
134	64
136	64
138	64
140	64
142	64
144	64
146	64
148	64
150	64
152	64
154	64
156	64
158	64
160	64
162	64
164	64
166	64
168	64
170	64
172	64
174	64
176	64
178	64
180	64
-180	66
-178	66
-176	66
-174	66
-172	66
-170	66
-168	66
-166	66
-164	66
-162	66
-160	66
-158	66
-156	66
-154	66
-152	66
-150	66
-148	66
-146	66
-144	66
-142	66
-140	66
-138	66
-136	66
-134	66
-132	66
-130	66
-128	66
-126	66
-124	66
-122	66
-120	66
-118	66
-116	66
-114	66
-112	66
-110	66
-108	66
-106	66
-104	66
-102	66
-100	66
-98	66
-96	66
-94	66
-92	66
-90	66
-88	66
-86	66
-84	66
-82	66
-80	66
-78	66
-76	66
-74	66
-72	66
-70	66
-68	66
-66	66
-64	66
-62	66
-60	66
-58	66
-56	66
-54	66
-52	66
-50	66
-48	66
-46	66
-44	66
-42	66
-40	66
-38	66
-36	66
-34	66
-32	66
-30	66
-28	66
-26	66
-24	66
-22	66
-20	66
-18	66
-16	66
-14	66
-12	66
-10	66
-8	66
-6	66
-4	66
-2	66
0	66
2	66
4	66
6	66
8	66
10	66
12	66
14	66
16	66
18	66
20	66
22	66
24	66
26	66
28	66
30	66
32	66
34	66
36	66
38	66
40	66
42	66
44	66
46	66
48	66
50	66
52	66
54	66
56	66
58	66
60	66
62	66
64	66
66	66
68	66
70	66
72	66
74	66
76	66
78	66
80	66
82	66
84	66
86	66
88	66
90	66
92	66
94	66
96	66
98	66
100	66
102	66
104	66
106	66
108	66
110	66
112	66
114	66
116	66
118	66
120	66
122	66
124	66
126	66
128	66
130	66
132	66
134	66
136	66
138	66
140	66
142	66
144	66
146	66
148	66
150	66
152	66
154	66
156	66
158	66
160	66
162	66
164	66
166	66
168	66
170	66
172	66
174	66
176	66
178	66
180	66
-180	68
-178	68
-176	68
-174	68
-172	68
-170	68
-168	68
-166	68
-164	68
-162	68
-160	68
-158	68
-156	68
-154	68
-152	68
-150	68
-148	68
-146	68
-144	68
-142	68
-140	68
-138	68
-136	68
-134	68
-132	68
-130	68
-128	68
-126	68
-124	68
-122	68
-120	68
-118	68
-116	68
-114	68
-112	68
-110	68
-108	68
-106	68
-104	68
-102	68
-100	68
-98	68
-96	68
-94	68
-92	68
-90	68
-88	68
-86	68
-84	68
-82	68
-80	68
-78	68
-76	68
-74	68
-72	68
-70	68
-68	68
-66	68
-64	68
-62	68
-60	68
-58	68
-56	68
-54	68
-52	68
-50	68
-48	68
-46	68
-44	68
-42	68
-40	68
-38	68
-36	68
-34	68
-32	68
-30	68
-28	68
-26	68
-24	68
-22	68
-20	68
-18	68
-16	68
-14	68
-12	68
-10	68
-8	68
-6	68
-4	68
-2	68
0	68
2	68
4	68
6	68
8	68
10	68
12	68
14	68
16	68
18	68
20	68
22	68
24	68
26	68
28	68
30	68
32	68
34	68
36	68
38	68
40	68
42	68
44	68
46	68
48	68
50	68
52	68
54	68
56	68
58	68
60	68
62	68
64	68
66	68
68	68
70	68
72	68
74	68
76	68
78	68
80	68
82	68
84	68
86	68
88	68
90	68
92	68
94	68
96	68
98	68
100	68
102	68
104	68
106	68
108	68
110	68
112	68
114	68
116	68
118	68
120	68
122	68
124	68
126	68
128	68
130	68
132	68
134	68
136	68
138	68
140	68
142	68
144	68
146	68
148	68
150	68
152	68
154	68
156	68
158	68
160	68
162	68
164	68
166	68
168	68
170	68
172	68
174	68
176	68
178	68
180	68
-180	70
-178	70
-176	70
-174	70
-172	70
-170	70
-168	70
-166	70
-164	70
-162	70
-160	70
-158	70
-156	70
-154	70
-152	70
-150	70
-148	70
-146	70
-144	70
-142	70
-140	70
-138	70
-136	70
-134	70
-132	70
-130	70
-128	70
-126	70
-124	70
-122	70
-120	70
-118	70
-116	70
-114	70
-112	70
-110	70
-108	70
-106	70
-104	70
-102	70
-100	70
-98	70
-96	70
-94	70
-92	70
-90	70
-88	70
-86	70
-84	70
-82	70
-80	70
-78	70
-76	70
-74	70
-72	70
-70	70
-68	70
-66	70
-64	70
-62	70
-60	70
-58	70
-56	70
-54	70
-52	70
-50	70
-48	70
-46	70
-44	70
-42	70
-40	70
-38	70
-36	70
-34	70
-32	70
-30	70
-28	70
-26	70
-24	70
-22	70
-20	70
-18	70
-16	70
-14	70
-12	70
-10	70
-8	70
-6	70
-4	70
-2	70
0	70
2	70
4	70
6	70
8	70
10	70
12	70
14	70
16	70
18	70
20	70
22	70
24	70
26	70
28	70
30	70
32	70
34	70
36	70
38	70
40	70
42	70
44	70
46	70
48	70
50	70
52	70
54	70
56	70
58	70
60	70
62	70
64	70
66	70
68	70
70	70
72	70
74	70
76	70
78	70
80	70
82	70
84	70
86	70
88	70
90	70
92	70
94	70
96	70
98	70
100	70
102	70
104	70
106	70
108	70
110	70
112	70
114	70
116	70
118	70
120	70
122	70
124	70
126	70
128	70
130	70
132	70
134	70
136	70
138	70
140	70
142	70
144	70
146	70
148	70
150	70
152	70
154	70
156	70
158	70
160	70
162	70
164	70
166	70
168	70
170	70
172	70
174	70
176	70
178	70
180	70
-180	72
-178	72
-176	72
-174	72
-172	72
-170	72
-168	72
-166	72
-164	72
-162	72
-160	72
-158	72
-156	72
-154	72
-152	72
-150	72
-148	72
-146	72
-144	72
-142	72
-140	72
-138	72
-136	72
-134	72
-132	72
-130	72
-128	72
-126	72
-124	72
-122	72
-120	72
-118	72
-116	72
-114	72
-112	72
-110	72
-108	72
-106	72
-104	72
-102	72
-100	72
-98	72
-96	72
-94	72
-92	72
-90	72
-88	72
-86	72
-84	72
-82	72
-80	72
-78	72
-76	72
-74	72
-72	72
-70	72
-68	72
-66	72
-64	72
-62	72
-60	72
-58	72
-56	72
-54	72
-52	72
-50	72
-48	72
-46	72
-44	72
-42	72
-40	72
-38	72
-36	72
-34	72
-32	72
-30	72
-28	72
-26	72
-24	72
-22	72
-20	72
-18	72
-16	72
-14	72
-12	72
-10	72
-8	72
-6	72
-4	72
-2	72
0	72
2	72
4	72
6	72
8	72
10	72
12	72
14	72
16	72
18	72
20	72
22	72
24	72
26	72
28	72
30	72
32	72
34	72
36	72
38	72
40	72
42	72
44	72
46	72
48	72
50	72
52	72
54	72
56	72
58	72
60	72
62	72
64	72
66	72
68	72
70	72
72	72
74	72
76	72
78	72
80	72
82	72
84	72
86	72
88	72
90	72
92	72
94	72
96	72
98	72
100	72
102	72
104	72
106	72
108	72
110	72
112	72
114	72
116	72
118	72
120	72
122	72
124	72
126	72
128	72
130	72
132	72
134	72
136	72
138	72
140	72
142	72
144	72
146	72
148	72
150	72
152	72
154	72
156	72
158	72
160	72
162	72
164	72
166	72
168	72
170	72
172	72
174	72
176	72
178	72
180	72
-180	74
-178	74
-176	74
-174	74
-172	74
-170	74
-168	74
-166	74
-164	74
-162	74
-160	74
-158	74
-156	74
-154	74
-152	74
-150	74
-148	74
-146	74
-144	74
-142	74
-140	74
-138	74
-136	74
-134	74
-132	74
-130	74
-128	74
-126	74
-124	74
-122	74
-120	74
-118	74
-116	74
-114	74
-112	74
-110	74
-108	74
-106	74
-104	74
-102	74
-100	74
-98	74
-96	74
-94	74
-92	74
-90	74
-88	74
-86	74
-84	74
-82	74
-80	74
-78	74
-76	74
-74	74
-72	74
-70	74
-68	74
-66	74
-64	74
-62	74
-60	74
-58	74
-56	74
-54	74
-52	74
-50	74
-48	74
-46	74
-44	74
-42	74
-40	74
-38	74
-36	74
-34	74
-32	74
-30	74
-28	74
-26	74
-24	74
-22	74
-20	74
-18	74
-16	74
-14	74
-12	74
-10	74
-8	74
-6	74
-4	74
-2	74
0	74
2	74
4	74
6	74
8	74
10	74
12	74
14	74
16	74
18	74
20	74
22	74
24	74
26	74
28	74
30	74
32	74
34	74
36	74
38	74
40	74
42	74
44	74
46	74
48	74
50	74
52	74
54	74
56	74
58	74
60	74
62	74
64	74
66	74
68	74
70	74
72	74
74	74
76	74
78	74
80	74
82	74
84	74
86	74
88	74
90	74
92	74
94	74
96	74
98	74
100	74
102	74
104	74
106	74
108	74
110	74
112	74
114	74
116	74
118	74
120	74
122	74
124	74
126	74
128	74
130	74
132	74
134	74
136	74
138	74
140	74
142	74
144	74
146	74
148	74
150	74
152	74
154	74
156	74
158	74
160	74
162	74
164	74
166	74
168	74
170	74
172	74
174	74
176	74
178	74
180	74
-180	76
-178	76
-176	76
-174	76
-172	76
-170	76
-168	76
-166	76
-164	76
-162	76
-160	76
-158	76
-156	76
-154	76
-152	76
-150	76
-148	76
-146	76
-144	76
-142	76
-140	76
-138	76
-136	76
-134	76
-132	76
-130	76
-128	76
-126	76
-124	76
-122	76
-120	76
-118	76
-116	76
-114	76
-112	76
-110	76
-108	76
-106	76
-104	76
-102	76
-100	76
-98	76
-96	76
-94	76
-92	76
-90	76
-88	76
-86	76
-84	76
-82	76
-80	76
-78	76
-76	76
-74	76
-72	76
-70	76
-68	76
-66	76
-64	76
-62	76
-60	76
-58	76
-56	76
-54	76
-52	76
-50	76
-48	76
-46	76
-44	76
-42	76
-40	76
-38	76
-36	76
-34	76
-32	76
-30	76
-28	76
-26	76
-24	76
-22	76
-20	76
-18	76
-16	76
-14	76
-12	76
-10	76
-8	76
-6	76
-4	76
-2	76
0	76
2	76
4	76
6	76
8	76
10	76
12	76
14	76
16	76
18	76
20	76
22	76
24	76
26	76
28	76
30	76
32	76
34	76
36	76
38	76
40	76
42	76
44	76
46	76
48	76
50	76
52	76
54	76
56	76
58	76
60	76
62	76
64	76
66	76
68	76
70	76
72	76
74	76
76	76
78	76
80	76
82	76
84	76
86	76
88	76
90	76
92	76
94	76
96	76
98	76
100	76
102	76
104	76
106	76
108	76
110	76
112	76
114	76
116	76
118	76
120	76
122	76
124	76
126	76
128	76
130	76
132	76
134	76
136	76
138	76
140	76
142	76
144	76
146	76
148	76
150	76
152	76
154	76
156	76
158	76
160	76
162	76
164	76
166	76
168	76
170	76
172	76
174	76
176	76
178	76
180	76
-180	78
-178	78
-176	78
-174	78
-172	78
-170	78
-168	78
-166	78
-164	78
-162	78
-160	78
-158	78
-156	78
-154	78
-152	78
-150	78
-148	78
-146	78
-144	78
-142	78
-140	78
-138	78
-136	78
-134	78
-132	78
-130	78
-128	78
-126	78
-124	78
-122	78
-120	78
-118	78
-116	78
-114	78
-112	78
-110	78
-108	78
-106	78
-104	78
-102	78
-100	78
-98	78
-96	78
-94	78
-92	78
-90	78
-88	78
-86	78
-84	78
-82	78
-80	78
-78	78
-76	78
-74	78
-72	78
-70	78
-68	78
-66	78
-64	78
-62	78
-60	78
-58	78
-56	78
-54	78
-52	78
-50	78
-48	78
-46	78
-44	78
-42	78
-40	78
-38	78
-36	78
-34	78
-32	78
-30	78
-28	78
-26	78
-24	78
-22	78
-20	78
-18	78
-16	78
-14	78
-12	78
-10	78
-8	78
-6	78
-4	78
-2	78
0	78
2	78
4	78
6	78
8	78
10	78
12	78
14	78
16	78
18	78
20	78
22	78
24	78
26	78
28	78
30	78
32	78
34	78
36	78
38	78
40	78
42	78
44	78
46	78
48	78
50	78
52	78
54	78
56	78
58	78
60	78
62	78
64	78
66	78
68	78
70	78
72	78
74	78
76	78
78	78
80	78
82	78
84	78
86	78
88	78
90	78
92	78
94	78
96	78
98	78
100	78
102	78
104	78
106	78
108	78
110	78
112	78
114	78
116	78
118	78
120	78
122	78
124	78
126	78
128	78
130	78
132	78
134	78
136	78
138	78
140	78
142	78
144	78
146	78
148	78
150	78
152	78
154	78
156	78
158	78
160	78
162	78
164	78
166	78
168	78
170	78
172	78
174	78
176	78
178	78
180	78
-180	80
-178	80
-176	80
-174	80
-172	80
-170	80
-168	80
-166	80
-164	80
-162	80
-160	80
-158	80
-156	80
-154	80
-152	80
-150	80
-148	80
-146	80
-144	80
-142	80
-140	80
-138	80
-136	80
-134	80
-132	80
-130	80
-128	80
-126	80
-124	80
-122	80
-120	80
-118	80
-116	80
-114	80
-112	80
-110	80
-108	80
-106	80
-104	80
-102	80
-100	80
-98	80
-96	80
-94	80
-92	80
-90	80
-88	80
-86	80
-84	80
-82	80
-80	80
-78	80
-76	80
-74	80
-72	80
-70	80
-68	80
-66	80
-64	80
-62	80
-60	80
-58	80
-56	80
-54	80
-52	80
-50	80
-48	80
-46	80
-44	80
-42	80
-40	80
-38	80
-36	80
-34	80
-32	80
-30	80
-28	80
-26	80
-24	80
-22	80
-20	80
-18	80
-16	80
-14	80
-12	80
-10	80
-8	80
-6	80
-4	80
-2	80
0	80
2	80
4	80
6	80
8	80
10	80
12	80
14	80
16	80
18	80
20	80
22	80
24	80
26	80
28	80
30	80
32	80
34	80
36	80
38	80
40	80
42	80
44	80
46	80
48	80
50	80
52	80
54	80
56	80
58	80
60	80
62	80
64	80
66	80
68	80
70	80
72	80
74	80
76	80
78	80
80	80
82	80
84	80
86	80
88	80
90	80
92	80
94	80
96	80
98	80
100	80
102	80
104	80
106	80
108	80
110	80
112	80
114	80
116	80
118	80
120	80
122	80
124	80
126	80
128	80
130	80
132	80
134	80
136	80
138	80
140	80
142	80
144	80
146	80
148	80
150	80
152	80
154	80
156	80
158	80
160	80
162	80
164	80
166	80
168	80
170	80
172	80
174	80
176	80
178	80
180	80
-180	82
-178	82
-176	82
-174	82
-172	82
-170	82
-168	82
-166	82
-164	82
-162	82
-160	82
-158	82
-156	82
-154	82
-152	82
-150	82
-148	82
-146	82
-144	82
-142	82
-140	82
-138	82
-136	82
-134	82
-132	82
-130	82
-128	82
-126	82
-124	82
-122	82
-120	82
-118	82
-116	82
-114	82
-112	82
-110	82
-108	82
-106	82
-104	82
-102	82
-100	82
-98	82
-96	82
-94	82
-92	82
-90	82
-88	82
-86	82
-84	82
-82	82
-80	82
-78	82
-76	82
-74	82
-72	82
-70	82
-68	82
-66	82
-64	82
-62	82
-60	82
-58	82
-56	82
-54	82
-52	82
-50	82
-48	82
-46	82
-44	82
-42	82
-40	82
-38	82
-36	82
-34	82
-32	82
-30	82
-28	82
-26	82
-24	82
-22	82
-20	82
-18	82
-16	82
-14	82
-12	82
-10	82
-8	82
-6	82
-4	82
-2	82
0	82
2	82
4	82
6	82
8	82
10	82
12	82
14	82
16	82
18	82
20	82
22	82
24	82
26	82
28	82
30	82
32	82
34	82
36	82
38	82
40	82
42	82
44	82
46	82
48	82
50	82
52	82
54	82
56	82
58	82
60	82
62	82
64	82
66	82
68	82
70	82
72	82
74	82
76	82
78	82
80	82
82	82
84	82
86	82
88	82
90	82
92	82
94	82
96	82
98	82
100	82
102	82
104	82
106	82
108	82
110	82
112	82
114	82
116	82
118	82
120	82
122	82
124	82
126	82
128	82
130	82
132	82
134	82
136	82
138	82
140	82
142	82
144	82
146	82
148	82
150	82
152	82
154	82
156	82
158	82
160	82
162	82
164	82
166	82
168	82
170	82
172	82
174	82
176	82
178	82
180	82
-180	84
-178	84
-176	84
-174	84
-172	84
-170	84
-168	84
-166	84
-164	84
-162	84
-160	84
-158	84
-156	84
-154	84
-152	84
-150	84
-148	84
-146	84
-144	84
-142	84
-140	84
-138	84
-136	84
-134	84
-132	84
-130	84
-128	84
-126	84
-124	84
-122	84
-120	84
-118	84
-116	84
-114	84
-112	84
-110	84
-108	84
-106	84
-104	84
-102	84
-100	84
-98	84
-96	84
-94	84
-92	84
-90	84
-88	84
-86	84
-84	84
-82	84
-80	84
-78	84
-76	84
-74	84
-72	84
-70	84
-68	84
-66	84
-64	84
-62	84
-60	84
-58	84
-56	84
-54	84
-52	84
-50	84
-48	84
-46	84
-44	84
-42	84
-40	84
-38	84
-36	84
-34	84
-32	84
-30	84
-28	84
-26	84
-24	84
-22	84
-20	84
-18	84
-16	84
-14	84
-12	84
-10	84
-8	84
-6	84
-4	84
-2	84
0	84
2	84
4	84
6	84
8	84
10	84
12	84
14	84
16	84
18	84
20	84
22	84
24	84
26	84
28	84
30	84
32	84
34	84
36	84
38	84
40	84
42	84
44	84
46	84
48	84
50	84
52	84
54	84
56	84
58	84
60	84
62	84
64	84
66	84
68	84
70	84
72	84
74	84
76	84
78	84
80	84
82	84
84	84
86	84
88	84
90	84
92	84
94	84
96	84
98	84
100	84
102	84
104	84
106	84
108	84
110	84
112	84
114	84
116	84
118	84
120	84
122	84
124	84
126	84
128	84
130	84
132	84
134	84
136	84
138	84
140	84
142	84
144	84
146	84
148	84
150	84
152	84
154	84
156	84
158	84
160	84
162	84
164	84
166	84
168	84
170	84
172	84
174	84
176	84
178	84
180	84
-180	86
-178	86
-176	86
-174	86
-172	86
-170	86
-168	86
-166	86
-164	86
-162	86
-160	86
-158	86
-156	86
-154	86
-152	86
-150	86
-148	86
-146	86
-144	86
-142	86
-140	86
-138	86
-136	86
-134	86
-132	86
-130	86
-128	86
-126	86
-124	86
-122	86
-120	86
-118	86
-116	86
-114	86
-112	86
-110	86
-108	86
-106	86
-104	86
-102	86
-100	86
-98	86
-96	86
-94	86
-92	86
-90	86
-88	86
-86	86
-84	86
-82	86
-80	86
-78	86
-76	86
-74	86
-72	86
-70	86
-68	86
-66	86
-64	86
-62	86
-60	86
-58	86
-56	86
-54	86
-52	86
-50	86
-48	86
-46	86
-44	86
-42	86
-40	86
-38	86
-36	86
-34	86
-32	86
-30	86
-28	86
-26	86
-24	86
-22	86
-20	86
-18	86
-16	86
-14	86
-12	86
-10	86
-8	86
-6	86
-4	86
-2	86
0	86
2	86
4	86
6	86
8	86
10	86
12	86
14	86
16	86
18	86
20	86
22	86
24	86
26	86
28	86
30	86
32	86
34	86
36	86
38	86
40	86
42	86
44	86
46	86
48	86
50	86
52	86
54	86
56	86
58	86
60	86
62	86
64	86
66	86
68	86
70	86
72	86
74	86
76	86
78	86
80	86
82	86
84	86
86	86
88	86
90	86
92	86
94	86
96	86
98	86
100	86
102	86
104	86
106	86
108	86
110	86
112	86
114	86
116	86
118	86
120	86
122	86
124	86
126	86
128	86
130	86
132	86
134	86
136	86
138	86
140	86
142	86
144	86
146	86
148	86
150	86
152	86
154	86
156	86
158	86
160	86
162	86
164	86
166	86
168	86
170	86
172	86
174	86
176	86
178	86
180	86
-180	88
-178	88
-176	88
-174	88
-172	88
-170	88
-168	88
-166	88
-164	88
-162	88
-160	88
-158	88
-156	88
-154	88
-152	88
-150	88
-148	88
-146	88
-144	88
-142	88
-140	88
-138	88
-136	88
-134	88
-132	88
-130	88
-128	88
-126	88
-124	88
-122	88
-120	88
-118	88
-116	88
-114	88
-112	88
-110	88
-108	88
-106	88
-104	88
-102	88
-100	88
-98	88
-96	88
-94	88
-92	88
-90	88
-88	88
-86	88
-84	88
-82	88
-80	88
-78	88
-76	88
-74	88
-72	88
-70	88
-68	88
-66	88
-64	88
-62	88
-60	88
-58	88
-56	88
-54	88
-52	88
-50	88
-48	88
-46	88
-44	88
-42	88
-40	88
-38	88
-36	88
-34	88
-32	88
-30	88
-28	88
-26	88
-24	88
-22	88
-20	88
-18	88
-16	88
-14	88
-12	88
-10	88
-8	88
-6	88
-4	88
-2	88
0	88
2	88
4	88
6	88
8	88
10	88
12	88
14	88
16	88
18	88
20	88
22	88
24	88
26	88
28	88
30	88
32	88
34	88
36	88
38	88
40	88
42	88
44	88
46	88
48	88
50	88
52	88
54	88
56	88
58	88
60	88
62	88
64	88
66	88
68	88
70	88
72	88
74	88
76	88
78	88
80	88
82	88
84	88
86	88
88	88
90	88
92	88
94	88
96	88
98	88
100	88
102	88
104	88
106	88
108	88
110	88
112	88
114	88
116	88
118	88
120	88
122	88
124	88
126	88
128	88
130	88
132	88
134	88
136	88
138	88
140	88
142	88
144	88
146	88
148	88
150	88
152	88
154	88
156	88
158	88
160	88
162	88
164	88
166	88
168	88
170	88
172	88
174	88
176	88
178	88
180	88
-180	90
-178	90
-176	90
-174	90
-172	90
-170	90
-168	90
-166	90
-164	90
-162	90
-160	90
-158	90
-156	90
-154	90
-152	90
-150	90
-148	90
-146	90
-144	90
-142	90
-140	90
-138	90
-136	90
-134	90
-132	90
-130	90
-128	90
-126	90
-124	90
-122	90
-120	90
-118	90
-116	90
-114	90
-112	90
-110	90
-108	90
-106	90
-104	90
-102	90
-100	90
-98	90
-96	90
-94	90
-92	90
-90	90
-88	90
-86	90
-84	90
-82	90
-80	90
-78	90
-76	90
-74	90
-72	90
-70	90
-68	90
-66	90
-64	90
-62	90
-60	90
-58	90
-56	90
-54	90
-52	90
-50	90
-48	90
-46	90
-44	90
-42	90
-40	90
-38	90
-36	90
-34	90
-32	90
-30	90
-28	90
-26	90
-24	90
-22	90
-20	90
-18	90
-16	90
-14	90
-12	90
-10	90
-8	90
-6	90
-4	90
-2	90
0	90
2	90
4	90
6	90
8	90
10	90
12	90
14	90
16	90
18	90
20	90
22	90
24	90
26	90
28	90
30	90
32	90
34	90
36	90
38	90
40	90
42	90
44	90
46	90
48	90
50	90
52	90
54	90
56	90
58	90
60	90
62	90
64	90
66	90
68	90
70	90
72	90
74	90
76	90
78	90
80	90
82	90
84	90
86	90
88	90
90	90
92	90
94	90
96	90
98	90
100	90
102	90
104	90
106	90
108	90
110	90
112	90
114	90
116	90
118	90
120	90
122	90
124	90
126	90
128	90
130	90
132	90
134	90
136	90
138	90
140	90
142	90
144	90
146	90
148	90
150	90
152	90
154	90
156	90
158	90
160	90
162	90
164	90
166	90
168	90
170	90
172	90
174	90
176	90
178	90
180	90
